Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
147,tt0033563,2013-03-16,2013-03-16,,Dumbo,https://www.imdb.com/title/tt0033563/,movie,7.3,64,1941,"Animation, Drama, Family, Musical",107495,1941-10-23,"Samuel Armstrong, Ben Sharpsteen, Jack Kinney, John Elliotte, Wilfred Jackson, Norman Ferguson, Bill Roberts"
148,tt0089114,2013-03-16,2013-03-16,,Explorers,https://www.imdb.com/title/tt0089114/,movie,6.6,109,1985,"Adventure, Comedy, Family, Romance, Sci-Fi",17790,1985-07-12,Joe Dante
149,tt1225822,2013-03-16,2013-03-16,,Extract,https://www.imdb.com/title/tt1225822/,movie,6.2,92,2009,"Comedy, Crime, Romance",42641,2009-09-04,Mike Judge
150,tt1536410,2013-03-16,2013-03-16,,Faces in the Crowd,https://www.imdb.com/title/tt1536410/,movie,5.8,103,2011,"Crime, Drama, Mystery, Romance, Thriller",17563,2011-09-16,Julien Magnat
151,tt0091042,2013-03-16,2013-03-16,,Ferris Bueller's Day Off,https://www.imdb.com/title/tt0091042/,movie,7.8,103,1986,Comedy,288468,1986-06-11,John Hughes
152,tt1410063,2013-03-16,2013-03-16,,Jin ling shi san chai,https://www.imdb.com/title/tt1410063/,movie,7.6,146,2011,"Drama, History, Romance, War",45617,2011-12-11,Yimou Zhang
153,tt0356618,2013-03-16,2013-03-16,,The Forgotten,https://www.imdb.com/title/tt0356618/,movie,5.8,91,2004,"Drama, Horror, Mystery, Sci-Fi, Thriller",61771,2004-09-24,Joseph Ruben
154,tt0126916,2013-03-16,2013-03-16,,For Love of the Game,https://www.imdb.com/title/tt0126916/,movie,6.6,137,1999,"Drama, Romance, Sport",29468,1999-09-15,Sam Raimi
155,tt1220198,2013-03-16,2013-03-16,,The Fourth Kind,https://www.imdb.com/title/tt1220198/,movie,5.9,98,2009,"Mystery, Sci-Fi, Thriller",69824,2009-10-24,Olatunde Osunsanmi
156,tt0082406,2013-03-16,2013-03-16,,The Fox and the Hound,https://www.imdb.com/title/tt0082406/,movie,7.3,83,1981,"Animation, Adventure, Drama, Family",76598,1981-07-10,"Art Stevens, Ted Berman, Richard Rich"
157,tt0116365,2013-03-16,2013-03-16,,The Frighteners,https://www.imdb.com/title/tt0116365/,movie,7.1,110,1996,"Comedy, Fantasy, Horror",76610,1996-07-17,Peter Jackson
158,tt0083987,2013-03-16,2013-03-16,,Gandhi,https://www.imdb.com/title/tt0083987/,movie,8.1,191,1982,"Biography, Drama, History",206647,1982-11-30,Richard Attenborough
159,tt0099653,2013-03-16,2013-03-16,,Ghost,https://www.imdb.com/title/tt0099653/,movie,7.0,127,1990,"Drama, Fantasy, Romance, Thriller",178469,1990-07-13,Jerry Zucker
160,tt1769363,2013-03-16,2013-03-16,,The Giant Mechanical Man,https://www.imdb.com/title/tt1769363/,movie,6.7,95,2012,"Comedy, Drama, Romance",8896,2012-04-27,Lee Kirk
161,tt0219699,2013-03-16,2013-03-16,,The Gift,https://www.imdb.com/title/tt0219699/,movie,6.7,112,2000,"Drama, Fantasy, Horror, Mystery",58531,2000-12-18,Sam Raimi
162,tt1216487,2013-03-16,2013-03-16,,Flickan som lekte med elden,https://www.imdb.com/title/tt1216487/,movie,7.2,129,2009,"Crime, Drama, Mystery, Thriller",85118,2009-09-18,Daniel Alfredson
163,tt1132620,2013-03-16,2013-03-16,,Män som hatar kvinnor,https://www.imdb.com/title/tt1132620/,movie,7.8,152,2009,"Crime, Drama, Mystery, Thriller",197418,2009-02-27,Niels Arden Oplev
164,tt0061722,2013-03-16,2013-03-16,,The Graduate,https://www.imdb.com/title/tt0061722/,movie,8.0,106,1967,"Comedy, Drama, Romance",237171,1967-12-21,Mike Nichols
165,tt0032551,2013-03-16,2013-03-16,,The Grapes of Wrath,https://www.imdb.com/title/tt0032551/,movie,8.1,129,1940,"Drama, History",80574,1940-01-24,John Ford
166,tt0071577,2013-03-16,2013-03-16,,The Great Gatsby,https://www.imdb.com/title/tt0071577/,movie,6.4,144,1974,"Drama, Romance",21968,1974-03-27,Jack Clayton
167,tt0091149,2013-03-16,2013-03-16,,The Great Mouse Detective,https://www.imdb.com/title/tt0091149/,movie,7.2,74,1986,"Animation, Adventure, Family, Musical, Mystery",40173,1986-07-02,"Burny Mattinson, Ron Clements, David Michener, John Musker"
168,tt0064115,2013-03-16,2013-03-16,,Butch Cassidy and the Sundance Kid,https://www.imdb.com/title/tt0064115/,movie,8.1,110,1969,"Biography, Crime, Drama, Western",186569,1969-09-23,George Roy Hill
169,tt0116483,2013-03-16,2013-03-16,,Happy Gilmore,https://www.imdb.com/title/tt0116483/,movie,7.0,92,1996,"Comedy, Sport",180089,1996-02-07,Dennis Dugan
170,tt1085779,2013-03-16,2013-03-16,,The Hole,https://www.imdb.com/title/tt1085779/,movie,5.7,92,2009,"Adventure, Fantasy, Thriller",21343,2009-09-11,Joe Dante
171,tt0395169,2013-03-16,2013-03-16,,Hotel Rwanda,https://www.imdb.com/title/tt0395169/,movie,8.1,121,2004,"Biography, Drama, History, War",312450,2004-09-11,Terry George
172,tt0274558,2013-03-16,2013-03-16,,The Hours,https://www.imdb.com/title/tt0274558/,movie,7.6,110,2002,"Drama, Romance",116371,2002-12-15,Stephen Daldry
173,tt0970179,2013-03-16,2013-03-16,,Hugo,https://www.imdb.com/title/tt0970179/,movie,7.5,126,2011,"Adventure, Drama, Family, Fantasy, Mystery, Romance",284084,2011-10-10,Martin Scorsese
174,tt0309698,2013-03-16,2013-03-16,,Identity,https://www.imdb.com/title/tt0309698/,movie,7.3,90,2003,"Mystery, Thriller",208760,2003-04-23,James Mangold
175,tt1220719,2013-03-16,2013-03-16,,Yip Man,https://www.imdb.com/title/tt1220719/,movie,8.0,106,2008,"Action, Biography, Drama, Sport",195619,2008-12-12,Wilson Yip
176,tt1594562,2013-03-16,2013-03-16,,The Innkeepers,https://www.imdb.com/title/tt1594562/,movie,5.5,101,2011,"Drama, Horror, Mystery",31018,2011-03-12,Ti West
177,tt0116683,2013-03-16,2013-03-16,,James and the Giant Peach,https://www.imdb.com/title/tt0116683/,movie,6.7,79,1996,"Animation, Adventure, Family, Fantasy, Musical",56029,1996-04-12,Henry Selick
178,tt1588334,2013-03-16,2013-03-16,,"Jeff, Who Lives at Home",https://www.imdb.com/title/tt1588334/,movie,6.5,83,2011,"Comedy, Drama",60013,2011-09-14,"Jay Duplass, Mark Duplass"
179,tt0435679,2013-03-16,2013-03-16,,Keith,https://www.imdb.com/title/tt0435679/,movie,7.5,93,2008,"Drama, Romance",33904,2008-04-11,Todd Kessler
180,tt1827512,2013-03-16,2013-03-16,,Le gamin au vélo,https://www.imdb.com/title/tt1827512/,movie,7.4,87,2011,Drama,24520,2011-05-15,"Luc Dardenne, Jean-Pierre Dardenne"
181,tt1504320,2013-03-16,2013-03-16,,The King's Speech,https://www.imdb.com/title/tt1504320/,movie,8.0,118,2010,"Biography, Drama, History",591553,2010-09-06,Tom Hooper
182,tt0805564,2013-03-16,2013-03-16,,Lars and the Real Girl,https://www.imdb.com/title/tt0805564/,movie,7.3,106,2007,"Comedy, Drama, Romance",130978,2007-09-16,Craig Gillespie
183,tt0118799,2013-03-16,2013-03-16,,La vita è bella,https://www.imdb.com/title/tt0118799/,movie,8.6,116,1997,"Comedy, Drama, Romance, War",549364,1997-12-20,Roberto Benigni
184,tt1758692,2013-03-16,2013-03-16,,Like Crazy,https://www.imdb.com/title/tt1758692/,movie,6.7,86,2011,"Drama, Romance",55717,2011-01-22,Drake Doremus
185,tt0096639,2013-03-16,2013-03-16,,Lonesome Dove,https://www.imdb.com/title/tt0096639/,tvMiniSeries,8.7,384,1989,"Adventure, Drama, Western",18411,1989-02-05,
186,tt1482459,2013-03-16,2013-03-16,,The Lorax,https://www.imdb.com/title/tt1482459/,movie,6.4,86,2012,"Animation, Adventure, Comedy, Drama, Family, Fantasy, Musical",89812,2012-03-01,"Chris Renaud, Kyle Balda"
187,tt1541874,2013-03-16,2013-03-16,,Love,https://www.imdb.com/title/tt1541874/,movie,5.6,84,2011,"Drama, Music, Sci-Fi",8224,2011-02-02,William Eubank
188,tt1586752,2013-03-16,2013-03-16,,Machine Gun Preacher,https://www.imdb.com/title/tt1586752/,movie,6.8,129,2011,"Action, Biography, Crime, Drama",59928,2011-09-11,Marc Forster
189,tt0361862,2013-03-16,2013-03-16,,The Machinist,https://www.imdb.com/title/tt0361862/,movie,7.7,101,2004,"Drama, Thriller",328718,2004-01-18,Brad Anderson
190,tt1839654,2013-03-16,2013-03-16,,The Magic of Belle Isle,https://www.imdb.com/title/tt1839654/,movie,7.0,109,2012,"Comedy, Drama",16193,2012-04-29,Rob Reiner
191,tt0079522,2013-03-16,2013-03-16,,Manhattan,https://www.imdb.com/title/tt0079522/,movie,8.0,96,1979,"Comedy, Drama, Romance",121365,1979-04-18,Woody Allen
192,tt0120744,2013-03-16,2013-03-16,,The Man in the Iron Mask,https://www.imdb.com/title/tt0120744/,movie,6.5,132,1998,"Action, Adventure, Drama",145755,1998-03-02,Randall Wallace
193,tt0100150,2013-03-16,2013-03-16,,Miller's Crossing,https://www.imdb.com/title/tt0100150/,movie,7.8,115,1990,"Crime, Drama, Thriller",117945,1990-09-21,"Ethan Coen, Joel Coen"
194,tt1667353,2013-03-16,2013-03-16,,Mirror Mirror,https://www.imdb.com/title/tt1667353/,movie,5.6,106,2012,"Adventure, Comedy, Drama, Family, Fantasy",79293,2012-03-15,Tarsem Singh
195,tt0304415,2013-03-16,2013-03-16,,Mona Lisa Smile,https://www.imdb.com/title/tt0304415/,movie,6.5,117,2003,Drama,71959,2003-12-19,Mike Newell
196,tt0166924,2013-03-16,2013-03-16,,Mulholland Dr.,https://www.imdb.com/title/tt0166924/,movie,8.0,147,2001,"Drama, Mystery, Thriller",289785,2001-05-16,David Lynch
197,tt0120770,2013-03-16,2013-03-16,,A Night at the Roxbury,https://www.imdb.com/title/tt0120770/,movie,6.2,82,1998,"Comedy, Music, Romance",53174,1998-10-01,John Fortenberry
198,tt0107688,2013-03-16,2013-03-16,,The Nightmare Before Christmas,https://www.imdb.com/title/tt0107688/,movie,8.0,76,1993,"Animation, Family, Fantasy, Musical",267648,1993-10-09,Henry Selick
199,tt1266029,2013-03-16,2013-03-16,,Nowhere Boy,https://www.imdb.com/title/tt1266029/,movie,7.1,98,2009,"Biography, Drama, Music, Romance",32788,2009-10-29,Sam Taylor-Johnson
200,tt0117218,2013-03-16,2013-03-16,,The Nutty Professor,https://www.imdb.com/title/tt0117218/,movie,5.6,95,1996,"Comedy, Romance, Sci-Fi",101290,1996-06-27,Tom Shadyac
201,tt0075005,2013-03-16,2013-03-16,,The Omen,https://www.imdb.com/title/tt0075005/,movie,7.6,111,1976,Horror,97399,1976-06-25,Richard Donner
202,tt0285823,2013-03-16,2013-03-16,,Once Upon a Time in Mexico,https://www.imdb.com/title/tt0285823/,movie,6.4,102,2003,"Action, Thriller",144972,2003-08-27,Robert Rodriguez
203,tt0081283,2013-03-16,2013-03-16,,Ordinary People,https://www.imdb.com/title/tt0081283/,movie,7.8,124,1980,Drama,42075,1980-09-19,Robert Redford
204,tt0120780,2013-03-16,2013-03-16,,Out of Sight,https://www.imdb.com/title/tt0120780/,movie,7.0,123,1998,"Crime, Drama, Romance, Thriller",79637,1998-06-26,Steven Soderbergh
205,tt0093748,2013-03-16,2013-03-16,,"Planes, Trains & Automobiles",https://www.imdb.com/title/tt0093748/,movie,7.6,93,1987,Comedy,109611,1987-11-25,John Hughes
206,tt0091763,2013-03-16,2013-03-16,,Platoon,https://www.imdb.com/title/tt0091763/,movie,8.1,120,1986,"Drama, War",350100,1986-12-19,Oliver Stone
207,tt0114148,2013-03-16,2013-03-16,,Pocahontas,https://www.imdb.com/title/tt0114148/,movie,6.7,81,1995,"Animation, Adventure, Drama, Family, Musical, Romance",151100,1995-06-15,"Eric Goldberg, Mike Gabriel"
208,tt0390384,2013-03-16,2013-03-16,,Primer,https://www.imdb.com/title/tt0390384/,movie,6.9,77,2004,"Drama, Sci-Fi, Thriller",89479,2004-01-16,Shane Carruth
209,tt0395251,2013-03-16,2013-03-16,,The Producers,https://www.imdb.com/title/tt0395251/,movie,6.4,134,2005,"Comedy, Musical",38516,2005-12-16,Susan Stroman
210,tt0155975,2013-03-16,2013-03-16,,Psycho,https://www.imdb.com/title/tt0155975/,movie,4.6,105,1998,"Horror, Mystery, Thriller",42817,1998-12-04,Gus Van Sant
211,tt0250687,2013-03-16,2013-03-16,,Rat Race,https://www.imdb.com/title/tt0250687/,movie,6.4,112,2001,"Adventure, Comedy",102220,2001-07-30,Jerry Zucker
212,tt1748179,2013-03-16,2013-03-16,,Red Lights,https://www.imdb.com/title/tt1748179/,movie,6.2,114,2012,"Drama, Fantasy, Horror, Mystery, Thriller",55176,2012-01-20,Rodrigo Cortés
213,tt0100477,2013-03-16,2013-03-16,,The Rescuers Down Under,https://www.imdb.com/title/tt0100477/,movie,6.9,77,1990,"Animation, Adventure, Crime, Drama, Family, Fantasy, Mystery",33811,1990-11-16,"Mike Gabriel, Hendel Butoy"
214,tt0063518,2013-03-16,2013-03-16,,Romeo and Juliet,https://www.imdb.com/title/tt0063518/,movie,7.6,138,1968,"Drama, Romance",27110,1968-03-04,Franco Zeffirelli
215,tt0091867,2013-03-16,2013-03-16,,A Room with a View,https://www.imdb.com/title/tt0091867/,movie,7.4,117,1985,"Drama, Romance",35781,1985-12-13,James Ivory
216,tt0063522,2013-03-16,2013-03-16,,Rosemary's Baby,https://www.imdb.com/title/tt0063522/,movie,8.0,137,1968,"Drama, Horror",169066,1968-06-12,Roman Polanski
217,tt1862079,2013-03-16,2013-03-16,,Safety Not Guaranteed,https://www.imdb.com/title/tt1862079/,movie,7.0,86,2012,"Comedy, Drama, Romance",111679,2012-01-22,Colin Trevorrow
218,tt0379786,2013-03-16,2013-03-16,,Serenity,https://www.imdb.com/title/tt0379786/,movie,7.9,119,2005,"Action, Adventure, Sci-Fi, Thriller",269456,2005-08-22,Joss Whedon
219,tt0138097,2013-03-16,2013-03-16,,Shakespeare in Love,https://www.imdb.com/title/tt0138097/,movie,7.1,123,1998,"Comedy, Drama, History, Romance",200599,1998-12-03,John Madden
220,tt0076723,2013-03-16,2013-03-16,,Slap Shot,https://www.imdb.com/title/tt0076723/,movie,7.4,123,1977,"Comedy, Drama, Sport",31934,1977-02-25,George Roy Hill
221,tt0117666,2013-03-16,2013-03-16,,Sling Blade,https://www.imdb.com/title/tt0117666/,movie,8.0,135,1996,Drama,81357,1996-08-30,Billy Bob Thornton
222,tt1464580,2013-03-16,2013-03-16,,Stake Land,https://www.imdb.com/title/tt1464580/,movie,6.5,98,2010,"Drama, Horror, Sci-Fi",38681,2010-09-17,Jim Mickle
223,tt0108941,2013-03-16,2013-03-16,,The Stand,https://www.imdb.com/title/tt0108941/,tvMiniSeries,7.2,361,1994,"Adventure, Drama, Fantasy, Horror, Sci-Fi",28752,1994-05-08,
224,tt0803061,2013-03-16,2013-03-16,,Red Dog,https://www.imdb.com/title/tt0803061/,movie,7.4,92,2011,"Biography, Comedy, Drama, Family, Romance",15275,2011-02-28,Kriv Stenders
225,tt0889573,2013-03-16,2013-03-16,,The Switch,https://www.imdb.com/title/tt0889573/,movie,6.1,101,2010,"Comedy, Drama, Romance",90391,2010-08-16,"Will Speck, Josh Gordon"
226,tt1658837,2013-03-16,2013-03-16,,The Tall Man,https://www.imdb.com/title/tt1658837/,movie,5.9,106,2012,"Crime, Drama, Horror, Mystery, Thriller",36250,2012-03-12,Pascal Laugier
227,tt0090142,2013-03-16,2013-03-16,,Teen Wolf,https://www.imdb.com/title/tt0090142/,movie,6.0,91,1985,"Comedy, Fantasy",41540,1985-08-23,Rod Daniel
228,tt0086425,2013-03-16,2013-03-16,,Terms of Endearment,https://www.imdb.com/title/tt0086425/,movie,7.4,132,1983,"Comedy, Drama",49255,1983-11-20,James L. Brooks
229,tt0084787,2013-03-16,2013-03-16,,The Thing,https://www.imdb.com/title/tt0084787/,movie,8.1,109,1982,"Horror, Mystery, Sci-Fi",329427,1982-06-25,John Carpenter
230,tt0088258,2013-03-16,2013-03-16,,This Is Spinal Tap,https://www.imdb.com/title/tt0088258/,movie,8.0,82,1984,"Comedy, Music",119915,1984-03-02,Rob Reiner
231,tt0823671,2013-03-16,2013-03-16,,Tinker Bell,https://www.imdb.com/title/tt0823671/,video,6.9,78,2008,"Animation, Adventure, Family, Fantasy",10573,2008-09-11,Bradley Raymond
232,tt1216515,2013-03-16,2013-03-16,,Tinker Bell and the Great Fairy Rescue,https://www.imdb.com/title/tt1216515/,video,7.0,76,2010,"Animation, Adventure, Family, Fantasy",6724,2010-07-23,Bradley Raymond
233,tt1217213,2013-03-16,2013-03-16,,Secret of the Wings,https://www.imdb.com/title/tt1217213/,movie,7.2,75,2012,"Animation, Family, Fantasy",9628,2012-08-16,"Roberts Gannaway, Peggy Holmes"
234,tt0114694,2013-03-16,2013-03-16,,Tommy Boy,https://www.imdb.com/title/tt0114694/,movie,7.1,97,1995,"Adventure, Comedy",70705,1995-03-31,Peter Segal
235,tt0840361,2013-03-16,2013-03-16,,The Town,https://www.imdb.com/title/tt0840361/,movie,7.6,125,2010,"Crime, Drama, Thriller",321483,2010-09-08,Ben Affleck
236,tt0086465,2013-03-16,2013-03-16,,Trading Places,https://www.imdb.com/title/tt0086465/,movie,7.5,116,1983,Comedy,122925,1983-06-08,John Landis
237,tt0181865,2013-03-16,2013-03-16,,Traffic,https://www.imdb.com/title/tt0181865/,movie,7.6,147,2000,"Crime, Drama, Thriller",185881,2000-12-06,Steven Soderbergh
238,tt1399103,2013-03-16,2013-03-16,,Transformers: Dark of the Moon,https://www.imdb.com/title/tt1399103/,movie,6.3,154,2011,"Action, Adventure, Sci-Fi",365323,2011-06-23,Michael Bay
239,tt0133240,2013-03-16,2013-03-16,,Treasure Planet,https://www.imdb.com/title/tt0133240/,movie,7.2,95,2002,"Animation, Adventure, Family, Sci-Fi",90010,2002-11-05,"Ron Clements, John Musker"
240,tt0100814,2013-03-16,2013-03-16,,Tremors,https://www.imdb.com/title/tt0100814/,movie,7.2,96,1990,"Comedy, Horror",107826,1990-01-19,Ron Underwood
241,tt0094226,2013-03-16,2013-03-16,,The Untouchables,https://www.imdb.com/title/tt0094226/,movie,7.9,119,1987,"Crime, Drama, Thriller",254890,1987-06-02,Brian De Palma
242,tt0259711,2013-03-16,2013-03-16,,Vanilla Sky,https://www.imdb.com/title/tt0259711/,movie,6.9,136,2001,"Fantasy, Mystery, Romance, Sci-Fi, Thriller",233806,2001-12-10,Cameron Crowe
243,tt0120461,2013-03-16,2013-03-16,,Volcano,https://www.imdb.com/title/tt0120461/,movie,5.5,104,1997,"Action, Drama, Sci-Fi, Thriller",67115,1997-04-15,Mick Jackson
244,tt0209475,2013-03-16,2013-03-16,,The Wedding Planner,https://www.imdb.com/title/tt0209475/,movie,5.3,103,2001,"Comedy, Romance",70753,2001-01-26,Adam Shankman
245,tt0469641,2013-03-16,2013-03-16,,World Trade Center,https://www.imdb.com/title/tt0469641/,movie,6.0,129,2006,"Drama, History, Thriller",73982,2006-08-09,Oliver Stone
246,tt1625346,2013-03-16,2013-03-16,,Young Adult,https://www.imdb.com/title/tt1625346/,movie,6.3,94,2011,"Comedy, Drama",73835,2011-12-09,Jason Reitman
247,tt0076618,2013-03-16,2013-03-16,,The Rescuers,https://www.imdb.com/title/tt0076618/,movie,6.9,78,1977,"Animation, Adventure, Comedy, Family, Fantasy",52133,1977-06-19,"Art Stevens, Wolfgang Reitherman, John Lounsbery"
248,tt1441912,2013-03-16,2013-03-16,,The Way,https://www.imdb.com/title/tt1441912/,movie,7.4,123,2010,"Adventure, Comedy, Drama",27710,2010-09-10,Emilio Estevez
249,tt0105046,2013-03-16,2013-03-16,,Of Mice and Men,https://www.imdb.com/title/tt0105046/,movie,7.5,115,1992,Drama,37232,1992-09-16,Gary Sinise
250,tt0277434,2013-03-16,2013-03-16,,We Were Soldiers,https://www.imdb.com/title/tt0277434/,movie,7.2,138,2002,"Action, Drama, History, War",120680,2002-02-25,Randall Wallace
251,tt1119123,2013-03-16,2013-03-16,,Accidents Happen,https://www.imdb.com/title/tt1119123/,movie,6.1,92,2009,"Comedy, Drama",2497,2009-04-23,Andrew Lancaster
252,tt0115632,2013-03-16,2013-03-16,,Basquiat,https://www.imdb.com/title/tt0115632/,movie,6.9,107,1996,"Biography, Drama",18189,1996-08-09,Julian Schnabel
253,tt0482461,2013-03-16,2013-03-16,,Barry Munday,https://www.imdb.com/title/tt0482461/,movie,5.9,95,2010,"Comedy, Drama, Romance",3842,2010-03-13,Chris D'Arienzo
254,tt0914797,2013-03-16,2013-03-16,,Bottle Shock,https://www.imdb.com/title/tt0914797/,movie,6.8,110,2008,"Comedy, Drama",13864,2008-01-18,Randall Miller
255,tt0926380,2013-03-16,2013-03-16,,The Boys Are Back,https://www.imdb.com/title/tt0926380/,movie,6.8,104,2009,Drama,9576,2009-09-15,Scott Hicks
256,tt0204175,2013-03-16,2013-03-16,,Boys and Girls,https://www.imdb.com/title/tt0204175/,movie,5.4,94,2000,"Comedy, Drama, Romance",15124,2000-06-16,Robert Iscove
257,tt0462219,2013-03-16,2013-03-16,,Camille,https://www.imdb.com/title/tt0462219/,movie,6.1,94,2008,"Adventure, Comedy, Drama, Fantasy, Romance",4353,2008-04-13,Gregory Mackenzie
258,tt0376543,2013-03-16,2013-03-16,,Colour Me Kubrick: A True...ish Story,https://www.imdb.com/title/tt0376543/,movie,6.2,86,2005,"Comedy, Drama",6056,2005-10-06,Brian W. Cook
259,tt0118849,2013-03-16,2013-03-16,,Bacheha-Ye aseman,https://www.imdb.com/title/tt0118849/,movie,8.3,89,1997,"Drama, Family",51800,1997-02-01,Majid Majidi
260,tt0974014,2013-03-16,2013-03-16,,Creation,https://www.imdb.com/title/tt0974014/,movie,6.7,108,2009,"Biography, Drama, Romance",12995,2009-09-10,Jon Amiel
261,tt1242423,2013-03-16,2013-03-16,,Dear Lemon Lima,https://www.imdb.com/title/tt1242423/,movie,6.5,87,2009,Comedy,1056,2009-06-30,Suzi Yoonessi
262,tt0780516,2013-03-16,2013-03-16,,Flawless,https://www.imdb.com/title/tt0780516/,movie,6.8,108,2007,"Crime, Drama, Thriller",21766,2007-09-26,Michael Radford
263,tt0192023,2013-03-16,2013-03-16,,Finder's Fee,https://www.imdb.com/title/tt0192023/,movie,6.4,100,2001,"Drama, Thriller",2060,2001-06-19,Jeff Probst
264,tt0116324,2013-03-16,2013-03-16,,Flirting with Disaster,https://www.imdb.com/title/tt0116324/,movie,6.8,92,1996,Comedy,16659,1996-03-22,David O. Russell
265,tt0107034,2013-03-16,2013-03-16,,The Good Son,https://www.imdb.com/title/tt0107034/,movie,6.4,87,1993,"Drama, Thriller",33645,1993-09-24,Joseph Ruben
266,tt0091129,2013-03-16,2013-03-16,,The Golden Child,https://www.imdb.com/title/tt0091129/,movie,5.9,94,1986,"Action, Adventure, Comedy, Fantasy, Mystery",46813,1986-12-12,Michael Ritchie
267,tt0099703,2013-03-16,2013-03-16,,The Grifters,https://www.imdb.com/title/tt0099703/,movie,7.0,110,1990,"Crime, Drama, Thriller",23546,1990-09-14,Stephen Frears
268,tt0208196,2013-03-16,2013-03-16,,Happy Accidents,https://www.imdb.com/title/tt0208196/,movie,7.3,110,2000,"Comedy, Romance",9082,2000-01-25,Brad Anderson
269,tt0107426,2013-03-16,2013-03-16,,Little Buddha,https://www.imdb.com/title/tt0107426/,movie,6.1,123,1993,Drama,14393,1993-12-01,Bernardo Bertolucci
270,tt0147004,2013-03-16,2013-03-16,,Little Voice,https://www.imdb.com/title/tt0147004/,movie,7.0,97,1998,"Comedy, Drama, Music, Romance",15092,1998-09-18,Mark Herman
271,tt0815178,2013-03-16,2013-03-16,,The Life Before Her Eyes,https://www.imdb.com/title/tt0815178/,movie,6.4,90,2007,"Drama, Fantasy, Mystery, Thriller",13088,2007-09-08,Vadim Perelman
272,tt1319722,2013-03-16,2013-03-16,,A Little Help,https://www.imdb.com/title/tt1319722/,movie,5.7,109,2010,"Comedy, Drama, Romance",2953,2010-05-21,Michael J. Weithorn
273,tt0100046,2013-03-16,2013-03-16,,The Long Walk Home,https://www.imdb.com/title/tt0100046/,movie,7.3,97,1990,"Drama, History",2959,1990-09-11,Richard Pearce
274,tt0343996,2013-03-16,2013-03-16,,The Lost City,https://www.imdb.com/title/tt0343996/,movie,6.7,144,2005,"Drama, Romance",8882,2005-09-03,Andy Garcia
275,tt1050002,2013-03-16,2013-03-16,,My Last Five Girlfriends,https://www.imdb.com/title/tt1050002/,movie,5.8,87,2009,Comedy,1878,2009-04-23,Julian Kemp
276,tt0070215,2013-03-16,2013-03-16,,Il mio nome è Nessuno,https://www.imdb.com/title/tt0070215/,movie,7.5,116,1973,"Comedy, Western",20924,1973-12-13,Tonino Valerii
277,tt0117040,2013-03-16,2013-03-16,,Microcosmos: Le peuple de l'herbe,https://www.imdb.com/title/tt0117040/,movie,7.9,80,1996,Documentary,10201,1996-05-31,"Marie Pérennou, Claude Nuridsany"
278,tt0810988,2013-03-16,2013-03-16,,The Nines,https://www.imdb.com/title/tt0810988/,movie,6.4,100,2007,"Drama, Fantasy, Mystery, Sci-Fi, Thriller",31381,2007-01-21,John August
279,tt1020055,2013-03-16,2013-03-16,,Night Train,https://www.imdb.com/title/tt1020055/,movie,5.7,83,2009,"Crime, Horror, Mystery, Thriller",8544,2009-04-15,Brian King
280,tt0408664,2013-03-16,2013-03-16,,Dare mo shiranai,https://www.imdb.com/title/tt0408664/,movie,8.1,141,2004,Drama,21368,2004-05-13,Hirokazu Koreeda
281,tt0425326,2013-03-16,2013-03-16,,Outsourced,https://www.imdb.com/title/tt0425326/,movie,7.0,103,2006,"Comedy, Drama, Romance",10774,2006-09-12,John Jeffcoat
282,tt1104806,2013-03-16,2013-03-16,,One Week,https://www.imdb.com/title/tt1104806/,movie,7.1,94,2008,"Adventure, Drama",10791,2008-09-08,Michael McGowan
283,tt0119942,2013-03-16,2013-03-16,,Primary Colors,https://www.imdb.com/title/tt0119942/,movie,6.7,143,1998,"Comedy, Drama",26007,1998-03-20,Mike Nichols
284,tt0070510,2013-03-16,2013-03-16,,Paper Moon,https://www.imdb.com/title/tt0070510/,movie,8.1,102,1973,"Comedy, Drama",37935,1973-04-09,Peter Bogdanovich
285,tt0110771,2013-03-16,2013-03-16,,The Paper,https://www.imdb.com/title/tt0110771/,movie,6.6,112,1994,"Comedy, Drama",11959,1994-03-25,Ron Howard
286,tt0134033,2013-03-16,2013-03-16,,Plunkett & Macleane,https://www.imdb.com/title/tt0134033/,movie,6.4,99,1999,"Action, Adventure, Crime, Drama",9262,1999-01-22,Jake Scott
287,tt0117496,2013-03-16,2013-03-16,,Robinson Crusoe,https://www.imdb.com/title/tt0117496/,movie,6.0,105,1997,"Adventure, Drama",11090,1997-06-12,"Rod Hardy, George Miller"
288,tt0114478,2013-03-16,2013-03-16,,Smoke,https://www.imdb.com/title/tt0114478/,movie,7.4,112,1995,"Comedy, Drama",31245,1995-02-10,"Paul Auster, Wayne Wang"
289,tt0428038,2013-03-16,2013-03-16,,Sweet Land,https://www.imdb.com/title/tt0428038/,movie,7.3,110,2005,"Drama, Romance",3354,2005-10-21,Ali Selim
290,tt0490234,2013-03-16,2013-03-16,,Un secret,https://www.imdb.com/title/tt0490234/,movie,6.8,105,2007,"Drama, War",2828,2007-09-03,Claude Miller
291,tt0119227,2013-03-16,2013-03-16,,Snow White: A Tale of Terror,https://www.imdb.com/title/tt0119227/,movie,6.3,100,1997,"Fantasy, Horror",9261,1997-05-09,Michael Cohn
