Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
143,tt0470000,2015-02-25,2015-02-25,,Wicked Little Things,https://www.imdb.com/title/tt0470000/,movie,5.1,94,2006,"Drama, Fantasy, Horror",7641,2006-11-17,J.S. Cardone
144,tt0095304,2015-02-25,2015-02-25,,High Spirits,https://www.imdb.com/title/tt0095304/,movie,5.7,99,1988,"Comedy, Fantasy",7773,1988-11-18,Neil Jordan
145,tt0080339,2015-02-25,2015-02-25,,Airplane!,https://www.imdb.com/title/tt0080339/,movie,7.8,88,1980,Comedy,189470,1980-07-02,"Jim Abrahams, Jerry Zucker, David Zucker"
146,tt0117509,2015-02-25,2015-02-25,,Romeo + Juliet,https://www.imdb.com/title/tt0117509/,movie,6.8,120,1996,"Drama, Romance",194670,1996-10-27,Baz Luhrmann
147,tt0077631,2015-02-25,2015-02-25,,Grease,https://www.imdb.com/title/tt0077631/,movie,7.2,110,1978,"Musical, Romance",209585,1978-06-13,Randal Kleiser
148,tt0211915,2015-02-25,2015-02-25,,Le fabuleux destin d'Amélie Poulain,https://www.imdb.com/title/tt0211915/,movie,8.3,122,2001,"Comedy, Romance",648973,2001-04-25,Jean-Pierre Jeunet
149,tt0159365,2015-02-25,2015-02-25,,Cold Mountain,https://www.imdb.com/title/tt0159365/,movie,7.2,154,2003,"Adventure, Drama, History, Romance, War",131879,2003-12-07,Anthony Minghella
150,tt0118799,2015-02-25,2015-02-25,,La vita è bella,https://www.imdb.com/title/tt0118799/,movie,8.6,116,1997,"Comedy, Drama, Romance, War",549364,1997-12-20,Roberto Benigni
151,tt0118842,2015-02-25,2015-02-25,,Chasing Amy,https://www.imdb.com/title/tt0118842/,movie,7.3,113,1997,"Comedy, Drama, Romance",125201,1997-01-23,Kevin Smith
152,tt0116695,2015-02-25,2015-02-25,,Jerry Maguire,https://www.imdb.com/title/tt0116695/,movie,7.3,139,1996,"Comedy, Drama, Romance, Sport",221607,1996-12-06,Cameron Crowe
153,tt0386588,2015-02-25,2015-02-25,,Hitch,https://www.imdb.com/title/tt0386588/,movie,6.6,118,2005,"Comedy, Romance",277100,2005-02-10,Andy Tennant
154,tt0497465,2015-02-25,2015-02-25,,Vicky Cristina Barcelona,https://www.imdb.com/title/tt0497465/,movie,7.1,96,2008,"Comedy, Drama, Romance",227201,2008-05-17,Woody Allen
155,tt0889573,2015-02-25,2015-02-25,,The Switch,https://www.imdb.com/title/tt0889573/,movie,6.1,101,2010,"Comedy, Drama, Romance",90391,2010-08-16,"Will Speck, Josh Gordon"
156,tt0976051,2015-02-25,2015-02-25,,The Reader,https://www.imdb.com/title/tt0976051/,movie,7.6,124,2008,"Drama, Romance",217385,2008-12-10,Stephen Daldry
157,tt0114388,2015-02-25,2015-02-25,,Sense and Sensibility,https://www.imdb.com/title/tt0114388/,movie,7.7,136,1995,"Drama, Romance",91759,1995-12-04,Ang Lee
158,tt0110322,2015-02-25,2015-02-25,,Legends of the Fall,https://www.imdb.com/title/tt0110322/,movie,7.5,133,1994,"Drama, Romance, War, Western",132694,1994-12-23,Edward Zwick
159,tt0087277,2015-02-25,2015-02-25,,Footloose,https://www.imdb.com/title/tt0087277/,movie,6.5,107,1984,"Drama, Music, Romance",63154,1984-02-17,Herbert Ross
160,tt0160862,2015-02-25,2015-02-25,,She's All That,https://www.imdb.com/title/tt0160862/,movie,5.9,95,1999,"Comedy, Romance",78015,1999-01-19,Robert Iscove
161,tt0091042,2015-02-25,2015-02-25,,Ferris Bueller's Day Off,https://www.imdb.com/title/tt0091042/,movie,7.8,103,1986,Comedy,288468,1986-06-11,John Hughes
162,tt0102057,2015-02-25,2015-02-25,,Hook,https://www.imdb.com/title/tt0102057/,movie,6.7,142,1991,"Adventure, Comedy, Family, Fantasy",213257,1991-12-08,Steven Spielberg
163,tt0103064,2015-02-25,2015-02-25,,Terminator 2: Judgment Day,https://www.imdb.com/title/tt0103064/,movie,8.5,137,1991,"Action, Sci-Fi",902957,1991-07-01,James Cameron
164,tt0970179,2015-02-25,2015-02-25,,Hugo,https://www.imdb.com/title/tt0970179/,movie,7.5,126,2011,"Adventure, Drama, Family, Fantasy, Mystery, Romance",284084,2011-10-10,Martin Scorsese
165,tt0101272,2015-02-25,2015-02-25,,The Addams Family,https://www.imdb.com/title/tt0101272/,movie,6.9,99,1991,"Comedy, Fantasy",115051,1991-11-19,Barry Sonnenfeld
166,tt0449467,2015-02-25,2015-02-25,,Babel,https://www.imdb.com/title/tt0449467/,movie,7.5,143,2006,Drama,272765,2006-05-23,Alejandro G. Iñárritu
167,tt1971352,2015-02-25,2015-02-25,,Compliance,https://www.imdb.com/title/tt1971352/,movie,6.4,90,2012,"Biography, Crime, Drama, Horror, Thriller",28604,2012-01-21,Craig Zobel
168,tt2105044,2015-02-25,2015-02-25,,V/H/S,https://www.imdb.com/title/tt2105044/,movie,5.8,116,2012,"Horror, Thriller",52869,2012-01-22,"Adam Wingard, Tyler Gillett, Matt Bettinelli-Olpin, David Bruckner, Glenn McQuaid, Chad Villella, Joe Swanberg, Justin Martinez, Radio Silence, Ti West"
169,tt0092991,2015-02-25,2015-02-25,,Evil Dead II,https://www.imdb.com/title/tt0092991/,movie,7.8,84,1987,"Comedy, Horror",134970,1987-03-13,Sam Raimi
170,tt0087538,2015-02-25,2015-02-25,,The Karate Kid,https://www.imdb.com/title/tt0087538/,movie,7.2,126,1984,"Action, Drama, Family, Sport",157625,1984-06-22,John G. Avildsen
171,tt1456635,2015-02-25,2015-02-25,,Goon,https://www.imdb.com/title/tt1456635/,movie,6.8,92,2011,"Comedy, Drama, Sport",79640,2011-09-10,Michael Dowse
172,tt1341167,2015-02-25,2015-02-25,,Four Lions,https://www.imdb.com/title/tt1341167/,movie,7.3,97,2010,"Comedy, Crime, Drama",66017,2010-01-23,Christopher Morris
173,tt1028532,2015-02-25,2015-02-25,,Hachi: A Dog's Tale,https://www.imdb.com/title/tt1028532/,movie,8.1,93,2009,"Drama, Family",222112,2009-06-13,Lasse Hallström
174,tt0396171,2015-02-25,2015-02-25,,Perfume: The Story of a Murderer,https://www.imdb.com/title/tt0396171/,movie,7.5,147,2006,"Crime, Drama",219003,2006-09-07,Tom Tykwer
175,tt0113497,2015-02-25,2015-02-25,,Jumanji,https://www.imdb.com/title/tt0113497/,movie,7.0,104,1995,"Adventure, Comedy, Family, Fantasy",268328,1995-12-15,Joe Johnston
176,tt0138704,2015-02-25,2015-02-25,,Pi,https://www.imdb.com/title/tt0138704/,movie,7.4,84,1998,"Drama, Horror, Mystery, Sci-Fi, Thriller",160254,1998-01-31,Darren Aronofsky
177,tt0086960,2015-02-25,2015-02-25,,Beverly Hills Cop,https://www.imdb.com/title/tt0086960/,movie,7.3,105,1984,"Action, Comedy, Crime",148528,1984-12-01,Martin Brest
178,tt0094898,2015-02-25,2015-02-25,,Coming to America,https://www.imdb.com/title/tt0094898/,movie,7.0,116,1988,"Comedy, Romance",145633,1988-06-26,John Landis
179,tt0164184,2015-02-25,2015-02-25,,The Sum of All Fears,https://www.imdb.com/title/tt0164184/,movie,6.4,124,2002,"Action, Drama, Thriller, War",96644,2002-05-29,Phil Alden Robinson
180,tt2025667,2015-02-25,2015-02-25,,Smiley,https://www.imdb.com/title/tt2025667/,movie,3.5,95,2012,"Comedy, Horror",8040,2012-10-12,Michael J. Gallagher
181,tt1912398,2015-02-25,2015-02-25,,God Bless America,https://www.imdb.com/title/tt1912398/,movie,7.2,105,2011,"Adventure, Comedy, Crime, Drama, Thriller",65824,2011-09-09,Bobcat Goldthwait
182,tt1703199,2015-02-25,2015-02-25,,Grave Encounters,https://www.imdb.com/title/tt1703199/,movie,6.1,92,2011,Horror,47957,2011-04-22,"The Vicious Brothers, Stuart Ortiz, Colin Minihan"
183,tt1470827,2015-02-25,2015-02-25,,Monsters,https://www.imdb.com/title/tt1470827/,movie,6.4,94,2010,"Drama, Sci-Fi, Thriller",84177,2010-03-13,Gareth Edwards
184,tt0088258,2015-02-25,2015-02-25,,This Is Spinal Tap,https://www.imdb.com/title/tt0088258/,movie,8.0,82,1984,"Comedy, Music",119915,1984-03-02,Rob Reiner
185,tt0086465,2015-02-25,2015-02-25,,Trading Places,https://www.imdb.com/title/tt0086465/,movie,7.5,116,1983,Comedy,122925,1983-06-08,John Landis
186,tt0088930,2015-02-25,2015-02-25,,Clue,https://www.imdb.com/title/tt0088930/,movie,7.3,94,1985,"Comedy, Crime, Mystery, Thriller",68845,1985-12-13,Jonathan Lynn
187,tt0099371,2015-02-25,2015-02-25,,Days of Thunder,https://www.imdb.com/title/tt0099371/,movie,6.0,107,1990,"Action, Drama, Sport",71926,1990-06-27,Tony Scott
188,tt0108160,2015-02-25,2015-02-25,,Sleepless in Seattle,https://www.imdb.com/title/tt0108160/,movie,6.8,105,1993,"Comedy, Drama, Romance",144368,1993-06-25,Nora Ephron
189,tt0190332,2015-02-25,2015-02-25,,Wo hu cang long,https://www.imdb.com/title/tt0190332/,movie,7.9,120,2000,"Action, Adventure, Fantasy, Romance",239418,2000-05-18,Ang Lee
190,tt0164334,2015-02-25,2015-02-25,,Along Came a Spider,https://www.imdb.com/title/tt0164334/,movie,6.3,104,2001,"Drama, Thriller",68502,2001-04-02,Lee Tamahori
191,tt0253754,2015-02-25,2015-02-25,,Star Trek: Nemesis,https://www.imdb.com/title/tt0253754/,movie,6.4,116,2002,"Action, Adventure, Sci-Fi, Thriller",67677,2002-12-09,Stuart Baird
192,tt0787475,2015-02-25,2015-02-25,,Hot Rod,https://www.imdb.com/title/tt0787475/,movie,6.7,88,2007,"Comedy, Sport",69406,2007-08-03,Akiva Schaffer
193,tt1592281,2015-02-25,2015-02-25,,Take This Waltz,https://www.imdb.com/title/tt1592281/,movie,6.6,116,2011,"Comedy, Drama",25807,2011-09-10,Sarah Polley
194,tt1703148,2015-02-25,2015-02-25,,The Hunter,https://www.imdb.com/title/tt1703148/,movie,6.8,102,2011,"Adventure, Drama, Thriller",34758,2011-09-09,Daniel Nettheim
195,tt0104348,2015-02-25,2015-02-25,,Glengarry Glen Ross,https://www.imdb.com/title/tt0104348/,movie,7.8,100,1992,"Crime, Drama, Mystery",88426,1992-09-10,James Foley
196,tt0114694,2015-02-25,2015-02-25,,Tommy Boy,https://www.imdb.com/title/tt0114694/,movie,7.1,97,1995,"Adventure, Comedy",70705,1995-03-31,Peter Segal
197,tt0185937,2015-02-25,2015-02-25,,The Blair Witch Project,https://www.imdb.com/title/tt0185937/,movie,6.4,81,1999,"Horror, Mystery",215796,1999-01-25,"Eduardo Sánchez, Daniel Myrick"
198,tt0274558,2015-02-25,2015-02-25,,The Hours,https://www.imdb.com/title/tt0274558/,movie,7.6,110,2002,"Drama, Romance",116371,2002-12-15,Stephen Daldry
199,tt1181791,2015-02-25,2015-02-25,,Black Death,https://www.imdb.com/title/tt1181791/,movie,6.4,102,2010,"Action, Adventure, Drama, History, Horror, Mystery",40977,2010-05-26,Christopher Smith
200,tt1839654,2015-02-25,2015-02-25,,The Magic of Belle Isle,https://www.imdb.com/title/tt1839654/,movie,7.0,109,2012,"Comedy, Drama",16193,2012-04-29,Rob Reiner
201,tt0963743,2015-02-25,2015-02-25,,"Angus, Thongs and Perfect Snogging",https://www.imdb.com/title/tt0963743/,movie,6.3,100,2008,"Comedy, Drama, Romance",23810,2008-07-25,Gurinder Chadha
202,tt0082340,2015-02-25,2015-02-25,,Escape from New York,https://www.imdb.com/title/tt0082340/,movie,7.2,99,1981,"Action, Adventure, Sci-Fi",111771,1981-04-01,John Carpenter
203,tt0162650,2015-02-25,2015-02-25,,Shaft,https://www.imdb.com/title/tt0162650/,movie,5.9,99,2000,"Action, Crime, Thriller",65409,2000-06-16,John Singleton
204,tt0263488,2015-02-25,2015-02-25,,Jeepers Creepers,https://www.imdb.com/title/tt0263488/,movie,6.2,90,2001,"Horror, Mystery",102448,2001-07-20,Victor Salva
205,tt1612774,2015-02-25,2015-02-25,,Rubber,https://www.imdb.com/title/tt1612774/,movie,5.8,82,2010,"Comedy, Fantasy, Horror",31096,2010-05-15,Quentin Dupieux
206,tt0071577,2015-02-25,2015-02-25,,The Great Gatsby,https://www.imdb.com/title/tt0071577/,movie,6.4,144,1974,"Drama, Romance",21968,1974-03-27,Jack Clayton
207,tt0259711,2015-02-25,2015-02-25,,Vanilla Sky,https://www.imdb.com/title/tt0259711/,movie,6.9,136,2001,"Fantasy, Mystery, Romance, Sci-Fi, Thriller",233806,2001-12-10,Cameron Crowe
208,tt0112697,2015-02-25,2015-02-25,,Clueless,https://www.imdb.com/title/tt0112697/,movie,6.8,97,1995,"Comedy, Romance",155954,1995-07-07,Amy Heckerling
209,tt0091790,2015-02-25,2015-02-25,,Pretty in Pink,https://www.imdb.com/title/tt0091790/,movie,6.8,97,1986,"Comedy, Drama, Romance",67308,1986-01-29,Howard Deutch
210,tt1175709,2015-02-25,2015-02-25,,All Good Things,https://www.imdb.com/title/tt1175709/,movie,6.3,101,2010,"Crime, Drama, Mystery, Romance, Thriller",49596,2010-11-05,Andrew Jarecki
211,tt1139797,2015-02-25,2015-02-25,,Låt den rätte komma in,https://www.imdb.com/title/tt1139797/,movie,7.9,114,2008,"Drama, Horror, Romance",194611,2008-01-26,Tomas Alfredson
212,tt1588170,2015-02-25,2015-02-25,,Ang-ma-reul bo-at-da,https://www.imdb.com/title/tt1588170/,movie,7.8,142,2010,"Action, Crime, Drama, Horror, Thriller",93396,2010-08-12,Jee-woon Kim
213,tt1614989,2015-02-25,2015-02-25,,Hodejegerne,https://www.imdb.com/title/tt1614989/,movie,7.6,96,2011,"Action, Crime, Thriller",91033,2011-08-04,Morten Tyldum
214,tt0414852,2015-02-25,2015-02-25,,Banlieue 13,https://www.imdb.com/title/tt0414852/,movie,7.2,84,2004,"Action, Crime, Sci-Fi, Thriller",62625,2004-11-10,Pierre Morel
215,tt0468492,2015-02-25,2015-02-25,,Gwoemul,https://www.imdb.com/title/tt0468492/,movie,7.0,120,2006,"Action, Drama, Horror, Sci-Fi",84304,2006-05-21,Joon-ho Bong
216,tt0082010,2015-02-25,2015-02-25,,An American Werewolf in London,https://www.imdb.com/title/tt0082010/,movie,7.6,97,1981,"Comedy, Horror",81387,1981-08-21,John Landis
217,tt1068641,2015-02-25,2015-02-25,,The Burning Plain,https://www.imdb.com/title/tt1068641/,movie,6.8,107,2008,"Crime, Drama, Romance",17534,2008-08-29,Guillermo Arriaga
218,tt1103275,2015-02-25,2015-02-25,,Two Lovers,https://www.imdb.com/title/tt1103275/,movie,7.0,110,2008,"Drama, Romance",33841,2008-05-19,James Gray
219,tt0082329,2015-02-25,2015-02-25,,Endless Love,https://www.imdb.com/title/tt0082329/,movie,4.8,116,1981,"Drama, Romance",6407,1981-07-17,Franco Zeffirelli
220,tt0085244,2015-02-25,2015-02-25,,The Big Chill,https://www.imdb.com/title/tt0085244/,movie,7.2,105,1983,"Comedy, Drama",29973,1983-09-09,Lawrence Kasdan
221,tt0104009,2015-02-25,2015-02-25,,Cool World,https://www.imdb.com/title/tt0104009/,movie,4.8,102,1992,"Animation, Comedy, Fantasy",19133,1992-07-10,Ralph Bakshi
222,tt0089114,2015-02-25,2015-02-25,,Explorers,https://www.imdb.com/title/tt0089114/,movie,6.6,109,1985,"Adventure, Comedy, Family, Romance, Sci-Fi",17790,1985-07-12,Joe Dante
223,tt0485601,2015-02-25,2015-02-25,,The Secret of Kells,https://www.imdb.com/title/tt0485601/,movie,7.7,71,2009,"Animation, Adventure, Family, Fantasy",28231,2009-01-30,"Nora Twomey, Tomm Moore"
224,tt0073802,2015-02-25,2015-02-25,,Three Days of the Condor,https://www.imdb.com/title/tt0073802/,movie,7.5,117,1975,"Mystery, Thriller",42341,1975-09-24,Sydney Pollack
225,tt0429573,2015-02-25,2015-02-25,,An American Haunting,https://www.imdb.com/title/tt0429573/,movie,5.1,83,2005,"Drama, History, Horror, Mystery, Thriller",23733,2005-11-05,Courtney Solomon
226,tt1356864,2015-02-25,2015-02-25,,I'm Still Here,https://www.imdb.com/title/tt1356864/,movie,6.2,108,2010,"Comedy, Drama, Music",18531,2010-09-06,Casey Affleck
227,tt1100119,2015-02-25,2015-02-25,,Shorts,https://www.imdb.com/title/tt1100119/,movie,4.8,89,2009,"Comedy, Family, Fantasy",6241,2009-08-07,Robert Rodriguez
228,tt0078111,2015-02-25,2015-02-25,,Pretty Baby,https://www.imdb.com/title/tt0078111/,movie,6.6,110,1978,Drama,8854,1978-04-05,Louis Malle
229,tt0993846,2015-02-25,2015-02-25,,The Wolf of Wall Street,https://www.imdb.com/title/tt0993846/,movie,8.2,180,2013,"Biography, Crime, Drama",1028411,2013-12-17,Martin Scorsese
230,tt0340855,2015-02-25,2015-02-25,,Monster,https://www.imdb.com/title/tt0340855/,movie,7.3,109,2003,"Biography, Crime, Drama, Thriller",124296,2003-11-16,Patty Jenkins
231,tt0308644,2015-02-25,2015-02-25,,Finding Neverland,https://www.imdb.com/title/tt0308644/,movie,7.7,106,2004,"Biography, Drama, Family",190663,2004-09-04,Marc Forster
232,tt0080678,2015-02-25,2015-02-25,,The Elephant Man,https://www.imdb.com/title/tt0080678/,movie,8.2,124,1980,"Biography, Drama",199586,1980-10-02,David Lynch
233,tt0462504,2015-02-25,2015-02-25,,Rescue Dawn,https://www.imdb.com/title/tt0462504/,movie,7.3,120,2006,"Action, Adventure, Biography, Drama, War",94881,2006-09-09,Werner Herzog
234,tt0270288,2015-02-25,2015-02-25,,Confessions of a Dangerous Mind,https://www.imdb.com/title/tt0270288/,movie,7.1,113,2002,"Biography, Comedy, Crime, Drama, Romance, Thriller",78860,2002-12-11,George Clooney
235,tt0427309,2015-02-25,2015-02-25,,The Great Debaters,https://www.imdb.com/title/tt0427309/,movie,7.6,126,2007,"Biography, Drama, Romance",53202,2007-12-11,Denzel Washington
236,tt0097937,2015-02-25,2015-02-25,,My Left Foot: The Story of Christy Brown,https://www.imdb.com/title/tt0097937/,movie,7.9,103,1989,"Biography, Drama",60782,1989-02-24,Jim Sheridan
237,tt0120679,2015-02-25,2015-02-25,,Frida,https://www.imdb.com/title/tt0120679/,movie,7.4,123,2002,"Biography, Drama, Romance",74333,2002-08-29,Julie Taymor
238,tt1172570,2015-02-25,2015-02-25,,Bronson,https://www.imdb.com/title/tt1172570/,movie,7.1,92,2008,"Action, Biography, Crime, Drama",109460,2008-10-31,Nicolas Winding Refn
239,tt0248667,2015-02-25,2015-02-25,,Ali,https://www.imdb.com/title/tt0248667/,movie,6.8,157,2001,"Biography, Drama, Sport",87624,2001-12-11,Michael Mann
240,tt1034303,2015-02-25,2015-02-25,,Defiance,https://www.imdb.com/title/tt1034303/,movie,7.2,137,2008,"Action, Drama, History, Thriller, War",129924,2008-12-31,Edward Zwick
241,tt0914798,2015-02-25,2015-02-25,,The Boy in the Striped Pyjamas,https://www.imdb.com/title/tt0914798/,movie,7.8,94,2008,"Drama, War",169506,2008-08-28,Mark Herman
242,tt1276419,2015-02-25,2015-02-25,,En kongelig affære,https://www.imdb.com/title/tt1276419/,movie,7.6,137,2012,"Biography, Drama, History, Romance",40842,2012-02-16,Nikolaj Arcel
243,tt1020558,2015-02-25,2015-02-25,,Centurion,https://www.imdb.com/title/tt1020558/,movie,6.4,97,2010,"Action, Adventure, Drama, History, Thriller, War",73887,2010-02-15,Neil Marshall
244,tt0968264,2015-02-25,2015-02-25,,The Conspirator,https://www.imdb.com/title/tt0968264/,movie,6.9,122,2010,"Crime, Drama, History",26368,2010-09-11,Robert Redford
245,tt0425637,2015-02-25,2015-02-25,,Chi bi,https://www.imdb.com/title/tt0425637/,movie,7.4,146,2008,"Action, Adventure, Drama, History, War",41260,2008-06-30,John Woo
246,tt0864761,2015-02-25,2015-02-25,,The Duchess,https://www.imdb.com/title/tt0864761/,movie,6.9,110,2008,"Biography, Drama, History, Romance",72389,2008-09-03,Saul Dibb
247,tt2103264,2015-02-25,2015-02-25,,Emperor,https://www.imdb.com/title/tt2103264/,movie,6.5,105,2012,"Drama, History, War",12236,2012-09-14,Peter Webber
248,tt2584038,2015-02-25,2015-02-25,,Alpha House: Pilot,https://www.imdb.com/title/tt2584038/,tvEpisode,7.2,25,2013,"Comedy, Drama",998,2013-04-19,Adam Bernstein
249,tt1238834,2015-02-25,2015-02-25,,Wuthering Heights,https://www.imdb.com/title/tt1238834/,tvMiniSeries,7.7,142,2009,"Drama, Romance",7606,2009-01-18,
250,tt1278469,2015-02-25,2015-02-25,,Temple Grandin,https://www.imdb.com/title/tt1278469/,tvMovie,8.3,107,2010,"Biography, Drama",24718,2010-02-06,Mick Jackson
251,tt2088923,2015-02-25,2015-02-25,,The Cloth,https://www.imdb.com/title/tt2088923/,movie,2.5,88,2013,"Action, Fantasy, Horror",1715,2013-07-02,Justin Price
252,tt1230215,2015-02-25,2015-02-25,,Not Fade Away,https://www.imdb.com/title/tt1230215/,movie,6.0,112,2012,Drama,4087,2012-10-06,David Chase
253,tt0379217,2015-02-25,2015-02-25,,Coffee and Cigarettes,https://www.imdb.com/title/tt0379217/,movie,7.1,95,2003,"Comedy, Drama, Music",54995,2003-09-05,Jim Jarmusch
254,tt1792647,2015-02-25,2015-02-25,,Cirque du Soleil: Worlds Away,https://www.imdb.com/title/tt1792647/,movie,6.8,91,2012,Fantasy,7635,2012-10-20,Andrew Adamson
255,tt1272886,2015-02-25,2015-02-25,,Small Apartments,https://www.imdb.com/title/tt1272886/,movie,6.1,96,2012,"Comedy, Crime, Drama",6658,2012-03-10,Jonas Åkerlund
256,tt2231554,2015-02-25,2015-02-25,,Grave Encounters 2,https://www.imdb.com/title/tt2231554/,movie,5.2,95,2012,Horror,20811,2012-10-02,John Poliquin
257,tt1107319,2015-02-25,2015-02-25,,Dirty Girl,https://www.imdb.com/title/tt1107319/,movie,6.5,90,2010,"Comedy, Drama",10024,2010-09-12,Abe Sylvia
258,tt2115295,2015-02-25,2015-02-25,,Ginger & Rosa,https://www.imdb.com/title/tt2115295/,movie,6.3,90,2012,Drama,9619,2012-08-31,Sally Potter
259,tt2306745,2015-02-25,2015-02-25,,Sound City,https://www.imdb.com/title/tt2306745/,movie,7.8,107,2013,"Documentary, Music",11421,2013-01-18,Dave Grohl
260,tt0377062,2015-02-25,2015-02-25,,Flight of the Phoenix,https://www.imdb.com/title/tt0377062/,movie,6.1,113,2004,"Action, Adventure, Drama, Thriller",49661,2004-12-17,John Moore
261,tt1986953,2015-02-25,2015-02-25,,Storage 24,https://www.imdb.com/title/tt1986953/,movie,4.4,87,2012,"Action, Horror, Mystery, Sci-Fi, Thriller",6211,2012-06-29,Johannes Roberts
262,tt0314676,2015-02-25,2015-02-25,,The Singing Detective,https://www.imdb.com/title/tt0314676/,movie,5.6,109,2003,"Comedy, Crime, Musical, Mystery",7805,2003-01-17,Keith Gordon
263,tt0083530,2015-02-25,2015-02-25,,Airplane II: The Sequel,https://www.imdb.com/title/tt0083530/,movie,6.1,85,1982,"Comedy, Sci-Fi",44637,1982-12-10,Ken Finkleman
264,tt0096933,2015-02-25,2015-02-25,,Black Rain,https://www.imdb.com/title/tt0096933/,movie,6.6,125,1989,"Action, Crime, Thriller",45394,1989-09-22,Ridley Scott
265,tt0243585,2015-02-25,2015-02-25,,Stuart Little 2,https://www.imdb.com/title/tt0243585/,movie,5.5,77,2002,"Animation, Adventure, Comedy, Family, Fantasy",45345,2002-07-14,Rob Minkoff
266,tt1640459,2015-02-25,2015-02-25,,Hobo with a Shotgun,https://www.imdb.com/title/tt1640459/,movie,6.1,86,2011,"Action, Comedy, Horror, Thriller",41542,2011-01-21,Jason Eisener
267,tt1711018,2015-02-25,2015-02-25,,Vile,https://www.imdb.com/title/tt1711018/,movie,5.0,90,2011,Horror,5181,2011-08-26,Taylor Sheridan
268,tt1334553,2015-02-25,2015-02-25,,The Perfect Host,https://www.imdb.com/title/tt1334553/,movie,6.8,93,2010,"Comedy, Crime, Thriller",23322,2010-01-31,Nick Tomnay
269,tt0184791,2015-02-25,2015-02-25,,O,https://www.imdb.com/title/tt0184791/,movie,6.1,95,2001,"Drama, Romance, Thriller",18526,2001-05-26,Tim Blake Nelson
270,tt0257516,2015-02-25,2015-02-25,,Cursed,https://www.imdb.com/title/tt0257516/,movie,5.0,97,2005,"Comedy, Horror",28779,2005-02-25,Wes Craven
271,tt1507563,2015-02-25,2015-02-25,,Dark Tide,https://www.imdb.com/title/tt1507563/,movie,4.3,94,2012,"Action, Adventure, Drama, Horror, Thriller",7653,2012-03-08,John Stockwell
272,tt1691920,2015-02-25,2015-02-25,,I Melt with You,https://www.imdb.com/title/tt1691920/,movie,6.0,122,2011,Drama,5559,2011-01-26,Mark Pellington
273,tt1331307,2015-02-25,2015-02-25,,Dread,https://www.imdb.com/title/tt1331307/,movie,5.7,108,2009,"Drama, Horror, Thriller",11226,2009-07-14,Anthony DiBlasi
274,tt1147684,2015-02-25,2015-02-25,,Forget Me Not,https://www.imdb.com/title/tt1147684/,movie,5.2,103,2009,"Horror, Romance, Thriller",5451,2009-08-24,Tyler Oliver
275,tt0457572,2015-02-25,2015-02-25,,Fido,https://www.imdb.com/title/tt0457572/,movie,6.7,93,2006,"Comedy, Drama, Horror, Sci-Fi",27083,2006-09-07,Andrew Currie
276,tt0443527,2015-02-25,2015-02-25,,The Hamiltons,https://www.imdb.com/title/tt0443527/,movie,5.2,86,2006,"Drama, Horror, Thriller",8178,2006-04-29,"Phil Flores, Mitchell Altieri"
277,tt0109254,2015-02-25,2015-02-25,,Beverly Hills Cop III,https://www.imdb.com/title/tt0109254/,movie,5.5,104,1994,"Action, Comedy, Crime, Thriller",70409,1994-05-25,John Landis
278,tt0110598,2015-02-25,2015-02-25,,Muriel's Wedding,https://www.imdb.com/title/tt0110598/,movie,7.2,106,1994,"Comedy, Drama",32202,1994-09-15,P.J. Hogan
279,tt0812352,2015-02-25,2015-02-25,,Nine Miles Down,https://www.imdb.com/title/tt0812352/,movie,5.5,86,2009,"Horror, Mystery, Sci-Fi, Thriller",3080,2009-10-31,Anthony Waller
280,tt1629705,2015-02-25,2015-02-25,,Blackthorn,https://www.imdb.com/title/tt1629705/,movie,6.6,102,2011,"Action, Adventure, Western",8527,2011-04-01,Mateo Gil
281,tt1134854,2015-02-25,2015-02-25,,Survival of the Dead,https://www.imdb.com/title/tt1134854/,movie,4.9,90,2009,"Comedy, Drama, Horror, Thriller",19327,2009-09-09,George A. Romero
282,tt0084237,2015-02-25,2015-02-25,,The Last Unicorn,https://www.imdb.com/title/tt0084237/,movie,7.5,92,1982,"Animation, Adventure, Drama, Family, Fantasy",22278,1982-11-19,"Jules Bass, Arthur Rankin Jr."
283,tt0099703,2015-02-25,2015-02-25,,The Grifters,https://www.imdb.com/title/tt0099703/,movie,7.0,110,1990,"Crime, Drama, Thriller",23546,1990-09-14,Stephen Frears
284,tt0100258,2015-02-25,2015-02-25,,Night of the Living Dead,https://www.imdb.com/title/tt0100258/,movie,6.9,92,1990,Horror,35756,1990-10-19,Tom Savini
285,tt0129332,2015-02-25,2015-02-25,,Ravenous,https://www.imdb.com/title/tt0129332/,movie,7.0,101,1999,Horror,34175,1999-03-16,Antonia Bird
286,tt0846308,2015-02-25,2015-02-25,,Kit Kittredge: An American Girl,https://www.imdb.com/title/tt0846308/,movie,6.6,101,2008,"Drama, Family",5261,2008-06-20,Patricia Rozema
287,tt1071804,2015-02-25,2015-02-25,,Ink,https://www.imdb.com/title/tt1071804/,movie,7.0,107,2009,"Action, Drama, Fantasy, Sci-Fi",20290,2009-01-23,Jamin Winans
288,tt0119080,2015-02-25,2015-02-25,,Eve's Bayou,https://www.imdb.com/title/tt0119080/,movie,7.3,109,1997,Drama,7774,1997-09-07,Kasi Lemmons
